奇跡の一本松,きせきのいっぽんまつ,[ki se ki no i t po n ma tsu],10
木曽川,きそがわ,[ki so ga wa],4
木曽川堤,きそがわづつみ,[ki so ga wa zu tsu mi],7
木曽平沢,きそひらさわ,[ki so hi ra sa wa],6
木曽福島,きそふくしま,[ki so fu ku shi ma],6
喜多,きた,[ki ta],2
木田,きだ,[ki da],2
北赤羽,きたあかばね,[ki ta a ka ba ne],6
北上尾,きたあげお,[ki ta a ge o],5
北朝霞,きたあさか,[ki ta a sa ka],5
北旭川,きたあさひかわ,[ki ta a sa hi ka wa],7
北余目,きたあまるめ,[ki ta a ma ru me],6
北綾瀬,きたあやせ,[ki ta a ya se],5
北新井,きたあらい,[ki ta a ra i],5
北安城,きたあんじょう,[ki ta a n jo u],6
北飯山,きたいいやま,[ki ta i i ya ma],6
北池野,きたいけの,[ki ta i ke no],5
北池袋,きたいけぶくろ,[ki ta i ke bu ku ro],7
北伊丹,きたいたみ,[ki ta i ta mi],5
北一已,きたいちやん,[ki ta i chi ya n],6
北伊予,きたいよ,[ki ta i yo],4
北宇智,きたうち,[ki ta u chi],4
北浦,きたうら,[ki ta u ra],4
北浦湖畔,きたうらこはん,[ki ta u ra ko ha n],7
北浦和,きたうらわ,[ki ta u ra wa],5
北宇和島,きたうわじま,[ki ta u wa ji ma],6
北大石田,きたおおいしだ,[ki ta o o i shi da],7
北大垣,きたおおがき,[ki ta o o ga ki],6
北大路,きたおおじ,[ki ta o o ji],5
北大野,きたおおの,[ki ta o o no],5
北大曲,きたおおまがり,[ki ta o o ma ga ri],7
北大町,きたおおまち,[ki ta o o ma chi],6
北大宮,きたおおみや,[ki ta o o mi ya],6
北岡崎,きたおかざき,[ki ta o ka za ki],6
北小谷,きたおたり,[ki ta o ta ri],5
北加賀屋,きたかがや,[ki ta ka ga ya],5
北柏,きたかしわ,[ki ta ka shi wa],5
北春日部,きたかすかべ,[ki ta ka su ka be],6
喜多方,きたかた,[ki ta ka ta],4
北方,きたがた,[ki ta ga ta],4
北方,きたがた,[ki ta ga ta],4
北方真桑,きたがたまくわ,[ki ta ga ta ma ku wa],7
北金岡,きたかなおか,[ki ta ka na o ka],6
北鹿沼,きたかぬま,[ki ta ka nu ma],5
北金ケ沢,きたかねがさわ,[ki ta ka ne ga sa wa],7
北鎌倉,きたかまくら,[ki ta ka ma ku ra],6
北上,きたかみ,[ki ta ka mi],4
北川,きたがわ,[ki ta ga wa],4
北河内,きたがわち,[ki ta ga wa chi],5
北楠,きたくす,[ki ta ku su],4
北熊本,きたくまもと,[ki ta ku ma mo to],6
北久米,きたくめ,[ki ta ku me],4
北久里浜,きたくりはま,[ki ta ku ri ha ma],6
北剣淵,きたけんぶち,[ki ta ke n bu chi],6
北府,きたご,[ki ta go],3
北郷,きたごう,[ki ta go u],4
北河内,きたごうち,[ki ta go u chi],5
北神戸,きたごうど,[ki ta go u do],5
北鴻巣,きたこうのす,[ki ta ko u no su],6
北小金,きたこがね,[ki ta ko ga ne],5
北国分,きたこくぶん,[ki ta ko ku bu n],6
北越谷,きたこしがや,[ki ta ko shi ga ya],6
北五泉,きたごせん,[ki ta go se n],5
北小松,きたこまつ,[ki ta ko ma tsu],5
北坂戸,きたさかど,[ki ta sa ka do],5
北佐世保,きたさせぼ,[ki ta sa se bo],5
北鯖江,きたさばえ,[ki ta sa ba e],5
北34条,きたさんじゅうよじょう,[ki ta sa n ju u yo jo u],9
北三条,きたさんじょう,[ki ta sa n jo u],6
北参道,きたさんどう,[ki ta sa n do u],6
北品川,きたしながわ,[ki ta shi na ga wa],6
北信太,きたしのだ,[ki ta shi no da],5
北13条東,きたじゅうさんじょうひがし,[ki ta ju u sa n jo u hi ga shi],11
北12条,きたじゅうにじょう,[ki ta ju u ni jo u],7
北18条,きたじゅうはちじょう,[ki ta ju u ha chi jo u],8
北条,きたじょう,[ki ta jo u],4
北白川,きたしらかわ,[ki ta shi ra ka wa],6
北新川,きたしんかわ,[ki ta shi n ka wa],6
北新地,きたしんち,[ki ta shi n chi],5
北新横浜,きたしんよこはま,[ki ta shi n yo ko ha ma],8
北助松,きたすけまつ,[ki ta su ke ma tsu],6
北須坂,きたすざか,[ki ta su za ka],5
北鈴蘭台,きたすずらんだい,[ki ta su zu ra n da i],8
北千住,きたせんじゅ,[ki ta se n ju],5
北千束,きたせんぞく,[ki ta se n zo ku],6
北仙台,きたせんだい,[ki ta se n da i],6
北千里,きたせんり,[ki ta se n ri],5
北袖,きたそで,[ki ta so de],4
北高岩,きたたかいわ,[ki ta ta ka i wa],6
北高崎,きたたかさき,[ki ta ta ka sa ki],6
北巽,きたたつみ,[ki ta ta tsu mi],5
北田辺,きたたなべ,[ki ta ta na be],5
北茅ケ崎,きたちがさき,[ki ta chi ga sa ki],6
北秩父別,きたちっぷべつ,[ki ta chi t pu be tsu],7
木太町,きたちょう,[ki ta cho u],4
北常盤,きたときわ,[ki ta to ki wa],5
北戸田,きたとだ,[ki ta to da],4
北殿,きたとの,[ki ta to no],4
北長岡,きたながおか,[ki ta na ga o ka],6
北中込,きたなかごみ,[ki ta na ka go mi],6
北長瀬,きたながせ,[ki ta na ga se],5
北長野,きたながの,[ki ta na ga no],5
北永野田,きたながのだ,[ki ta na ga no da],6
北永山,きたながやま,[ki ta na ga ya ma],6
喜多灘,きたなだ,[ki ta na da],4
北習志野,きたならしの,[ki ta na ra shi no],6
北新松本大学前,きたにいまつもとだいがくまえ,[ki ta ni i ma tsu mo to da i ga ku ma e],14
北24条,きたにじゅうよじょう,[ki ta ni ju u yo jo u],8
北沼,きたぬま,[ki ta nu ma],4
北野,きたの,[ki ta no],3
北野,きたの,[ki ta no],3
北能代,きたのしろ,[ki ta no shi ro],5
北野田,きたのだ,[ki ta no da],4
北野白梅町,きたのはくばいちょう,[ki ta no ha ku ba i cho u],9
北延岡,きたのべおか,[ki ta no be o ka],6
北野辺地,きたのへじ,[ki ta no he ji],5
北野桝塚,きたのますづか,[ki ta no ma su zu ka],7
北八王子,きたはちおうじ,[ki ta ha chi o u ji],7
北初富,きたはつとみ,[ki ta ha tsu to mi],6
北花田,きたはなだ,[ki ta ha na da],5
北浜,きたはま,[ki ta ha ma],4
北浜,きたはま,[ki ta ha ma],4
北原,きたはら,[ki ta ha ra],4
北美瑛,きたびえい,[ki ta bi e i],5
木太東口,きたひがしぐち,[ki ta hi ga shi gu chi],7
北比布,きたぴっぷ,[ki ta pi t pu],5
北日ノ出,きたひので,[ki ta hi no de],5
北広島,きたひろしま,[ki ta hi ro shi ma],6
北藤岡,きたふじおか,[ki ta fu ji o ka],6
北府中,きたふちゅう,[ki ta fu chu u],5
北埠頭,きたふとう,[ki ta fu to u],5
北舟岡,きたふなおか,[ki ta fu na o ka],6
北細野,きたほその,[ki ta ho so no],5
北堀之内,きたほりのうち,[ki ta ho ri no u chi],7
北間,きたま,[ki ta ma],3
北俣,きたまた,[ki ta ma ta],4
北松戸,きたまつど,[ki ta ma tsu do],5
北松本,きたまつもと,[ki ta ma tsu mo to],6
北丸森,きたまるもり,[ki ta ma ru mo ri],6
北見,きたみ,[ki ta mi],3
喜多見,きたみ,[ki ta mi],3
北水海道,きたみつかいどう,[ki ta mi tsu ka i do u],8
北真岡,きたもおか,[ki ta mo o ka],5
北本,きたもと,[ki ta mo to],4
北森,きたもり,[ki ta mo ri],4
北山,きたやま,[ki ta ya ma],4
北山,きたやま,[ki ta ya ma],4
北山,きたやま,[ki ta ya ma],4
喜多山,きたやま,[ki ta ya ma],4
喜多山,きたやま,[ki ta ya ma],4
北山形,きたやまがた,[ki ta ya ma ga ta],6
北山田,きたやまた,[ki ta ya ma ta],5
北山田,きたやまだ,[ki ta ya ma da],5
北吉田,きたよしだ,[ki ta yo shi da],5
北吉原,きたよしはら,[ki ta yo shi ha ra],6
北与野,きたよの,[ki ta yo no],4
北四番丁,きたよばんちょう,[ki ta yo ba n cho u],7
吉祥寺,きちじょうじ,[ki chi jo u ji],5
木津,きづ,[ki zu],2
木津,きづ,[ki zu],2
木津川,きづがわ,[ki zu ga wa],4
木津川台,きづがわだい,[ki zu ga wa da i],6
杵築,きつき,[ki tsu ki],3
木造,きづくり,[ki zu ku ri],4
狐ヶ崎,きつねがさき,[ki tsu ne ga sa ki],6
木戸,きど,[ki do],2
城戸南蔵院前,きどなんぞういんまえ,[ki do na n zo u i n ma e],10
鬼無,きなし,[ki na shi],3
岐南,ぎなん,[gi na n],3
衣笠,きぬがさ,[ki nu ga sa],4
鬼怒川温泉,きぬがわおんせん,[ki nu ga wa o n se n],8
鬼怒川温泉山麓,きぬがわおんせんさんろく,[ki nu ga wa o n se n sa n ro ku],12
鬼怒川公園,きぬがわこうえん,[ki nu ga wa ko u e n],8
絹延橋,きぬのべばし,[ki nu no be ba shi],6
衣山,きぬやま,[ki nu ya ma],4
木野,きの,[ki no],2
木上,きのえ,[ki no e],3
甲子,きのえね,[ki no e ne],4
紀ノ川,きのかわ,[ki no ka wa],4
城崎温泉,きのさきおんせん,[ki no sa ki o n se n],8
城崎温泉,きのさきおんせん,[ki no sa ki o n se n],8
木ノ下,きのした,[ki no shi ta],4
来宮,きのみや,[ki no mi ya],4
木ノ本,きのもと,[ki no mo to],4
木野山,きのやま,[ki no ya ma],4
木場,きば,[ki ba],2
木花,きばな,[ki ba na],3
吉備津,きびつ,[ki bi tsu],3
吉備真備,きびのまきび,[ki bi no ma ki bi],6
岐阜,ぎふ,[gi fu],2
貴生川,きぶかわ,[ki bu ka wa],4
貴船口,きぶねぐち,[ki bu ne gu chi],5
岐阜羽島,ぎふはしま,[gi fu ha shi ma],5
儀保,ぎぼ,[gi bo],2
希望ヶ丘,きぼうがおか,[ki bo u ga o ka],6
希望が丘高校前,きぼうがおかこうこうまえ,[ki bo u ga o ka ko u ko u ma e],12
来待,きまち,[ki ma chi],3
木見,きみ,[ki mi],2
紀三井寺,きみいでら,[ki mi i de ra],5
君ヶ浜,きみがはま,[ki mi ga ha ma],5
君津,きみつ,[ki mi tsu],3
紀見峠,きみとうげ,[ki mi to u ge],5
気山,きやま,[ki ya ma],3
基山,きやま,[ki ya ma],3
伽羅橋,きゃらばし,[kya ra ba shi],4
旧居留地大丸前,きゅうきょりゅうちだいまるまえ,[kyu u kyo ryu u chi da i ma ru ma e],12
九産大前,きゅうさんだいまえ,[kyu u sa n da i ma e],8
九州工大前,きゅうしゅうこうだいまえ,[kyu u shu u ko u da i ma e],10
九州鉄道記念館,きゅうしゅうてつどうきねんかん,[kyu u shu u te tsu do u ki ne n ka n],13
球場前,きゅうじょうまえ,[kyu u jo u ma e],6
球場前,きゅうじょうまえ,[kyu u jo u ma e],6
球泉洞,きゅうせんどう,[kyu u se n do u],6
九大学研都市,きゅうだいがっけんとし,[kyu u da i ga t ke n to shi],10
久宝寺,きゅうほうじ,[kyu u ho u ji],5
久宝寺口,きゅうほうじぐち,[kyu u ho u ji gu chi],7
厳木,きゅうらぎ,[kyu u ra gi],4
木与,きよ,[ki yo],2
教育大前,きょういくだいまえ,[kyo u i ku da i ma e],8
教会前,きょうかいまえ,[kyo u ka i ma e],6
京ケ瀬,きょうがせ,[kyo u ga se],4
京口,きょうぐち,[kyo u gu chi],4
孝子,きょうし,[kyo u shi],3
行田,ぎょうだ,[gyo u da],3
行田市,ぎょうだし,[gyo u da shi],4
京田辺,きょうたなべ,[kyo u ta na be],5
京丹後大宮,きょうたんごおおみや,[kyo u ta n go o o mi ya],9
経塚,きょうづか,[kyo u zu ka],4
競艇場前,きょうていじょうまえ,[kyo u te i jo u ma e],8
経田,きょうでん,[kyo u de n],4
京都,きょうと,[kyo u to],3
経堂,きょうどう,[kyo u do u],4
京都貨物,きょうとかもつ,[kyo u to ka mo tsu],6
京都河原町,きょうとかわらまち,[kyo u to ka wa ra ma chi],8
行徳,ぎょうとく,[gyo u to ku],4
京都市役所前,きょうとしやくしょまえ,[kyo u to shi ya ku sho ma e],9
京都精華大前,きょうとせいかだいまえ,[kyo u to se i ka da i ma e],10
京橋,きょうばし,[kyo u ba shi],4
京橋,きょうばし,[kyo u ba shi],4
京終,きょうばて,[kyo u ba te],4
京町温泉,きょうまちおんせん,[kyo u ma chi o n se n],8
共和,きょうわ,[kyo u wa],3
清川,きよかわ,[ki yo ka wa],4
清川口,きよかわぐち,[ki yo ka wa gu chi],6
玉桂寺前,ぎょくけいじまえ,[gyo ku ke i ji ma e],7
清里,きよさと,[ki yo sa to],4
清里町,きよさとちょう,[ki yo sa to cho u],6
清荒神,きよしこうじん,[ki yo shi ko u ji n],7
清洲,きよす,[ki yo su],3
清澄白河,きよすみしらかわ,[ki yo su mi shi ra ka wa],8
清瀬,きよせ,[ki yo se],3
清滝,きよたき,[ki yo ta ki],4
清武,きよたけ,[ki yo ta ke],4
清音,きよね,[ki yo ne],3
清畠,きよはた,[ki yo ha ta],4
清水五条,きよみずごじょう,[ki yo mi zu go jo u],7
吉良吉田,きらよしだ,[ki ra yo shi da],5
切石,きりいし,[ki ri i shi],4
吉里吉里,きりきり,[ki ri ki ri],4
霧島温泉,きりしまおんせん,[ki ri shi ma o n se n],8
霧島神宮,きりしまじんぐう,[ki ri shi ma ji n gu u],8
切通,きりどおし,[ki ri do o shi],5
桐原,きりはら,[ki ri ha ra],4
桐原,きりはら,[ki ri ha ra],4
切目,きりめ,[ki ri me],3
桐生,きりゅう,[ki ryu u],3
桐生球場前,きりゅうきゅうじょうまえ,[ki ryu u kyu u jo u ma e],9
吉礼,きれ,[ki re],2
喜連瓜破,きれうりわり,[ki re u ri wa ri],6
紀和,きわ,[ki wa],2
岐波,きわ,[ki wa],2
黄波戸,きわど,[ki wa do],3
金華山頂,きんかさんちょう,[ki n ka sa n cho u],7
金華山麓,きんかさんろく,[ki n ka sa n ro ku],7
錦江,きんこう,[ki n ko u],4
銀座,ぎんざ,[gi n za],3
銀座一丁目,ぎんざいっちょうめ,[gi n za i t cho u me],8
銀山,ぎんざん,[gi n za n],4
錦糸町,きんしちょう,[ki n shi cho u],5
金城ふ頭,きんじょうふとう,[ki n jo u fu to u],7
銀水,ぎんすい,[gi n su i],4
金田一温泉,きんたいちおんせん,[ki n ta i chi o n se n],9
近鉄蟹江,きんてつかにえ,[ki n te tsu ka ni e],7
近鉄郡山,きんてつこおりやま,[ki n te tsu ko o ri ya ma],9
近鉄御所,きんてつごせ,[ki n te tsu go se],6
近鉄下田,きんてつしもだ,[ki n te tsu shi mo da],7
近鉄新庄,きんてつしんじょう,[ki n te tsu shi n jo u],8
近鉄丹波橋,きんてつたんばばし,[ki n te tsu ta n ba ba shi],9
近鉄富田,きんてつとみだ,[ki n te tsu to mi da],7
近鉄長島,きんてつながしま,[ki n te tsu na ga shi ma],8
近鉄名古屋,きんてつなごや,[ki n te tsu na go ya],7
近鉄奈良,きんてつなら,[ki n te tsu na ra],6
近鉄日本橋,きんてつにっぽんばし,[ki n te tsu ni t po n ba shi],10
近鉄八田,きんてつはった,[ki n te tsu ha t ta],7
近鉄宮津,きんてつみやづ,[ki n te tsu mi ya zu],7
近鉄八尾,きんてつやお,[ki n te tsu ya o],6
近鉄弥富,きんてつやとみ,[ki n te tsu ya to mi],7
近鉄四日市,きんてつよっかいち,[ki n te tsu yo t ka i chi],9
金野,きんの,[ki n no],3
欽明路,きんめいじ,[ki n me i ji],5
杭瀬,くいせ,[ku i se],3
くいな橋,くいなばし,[ku i na ba shi],5
空港通り,くうこうどおり,[ku u ko u do o ri],7
玖珂,くが,[ku ga],2
久が原,くがはら,[ku ga ha ra],4
久我原,くがはら,[ku ga ha ra],4
久我山,くがやま,[ku ga ya ma],4
久喜,くき,[ku ki],2
九鬼,くき,[ku ki],2
久々野,くぐの,[ku gu no],3
久々原,くぐはら,[ku gu ha ra],4
久下田,くげた,[ku ge ta],3
鵠沼,くげぬま,[ku ge nu ma],4
鵠沼海岸,くげぬまかいがん,[ku ge nu ma ka i ga n],8
久下村,くげむら,[ku ge mu ra],4
草江,くさえ,[ku sa e],3
日下,くさか,[ku sa ka],3
区界,くざかい,[ku za ka i],4
久崎,くざき,[ku za ki],3
草津,くさつ,[ku sa tsu],3
草津,くさつ,[ku sa tsu],3
草津南,くさつみなみ,[ku sa tsu mi na mi],6
草薙,くさなぎ,[ku sa na gi],4
草薙,くさなぎ,[ku sa na gi],4
草野,くさの,[ku sa no],3
草野,くさの,[ku sa no],3
朽網,くさみ,[ku sa mi],3
草道,くさみち,[ku sa mi chi],4
串,くし,[ku shi],2
久地,くじ,[ku ji],2
久慈,くじ,[ku ji],2
櫛ケ浜,くしがはま,[ku shi ga ha ma],5
串木野,くしきの,[ku shi ki no],4
櫛田,くしだ,[ku shi da],3
串間,くしま,[ku shi ma],3
串本,くしもと,[ku shi mo to],4
九条,くじょう,[ku jo u],3
九条,くじょう,[ku jo u],3
九条,くじょう,[ku jo u],3
公庄,ぐじょう,[gu jo u],3
郡上八幡,ぐじょうはちまん,[gu jo u ha chi ma n],7
郡上大和,ぐじょうやまと,[gu jo u ya ma to],6
鯨波,くじらなみ,[ku ji ra na mi],5
釧路,くしろ,[ku shi ro],3
久代,くしろ,[ku shi ro],3
釧路貨物,くしろかもつ,[ku shi ro ka mo tsu],6
釧路湿原,くしろしつげん,[ku shi ro shi tsu ge n],7
櫛原,くしわら,[ku shi wa ra],4
楠,くす,[ku su],2
葛,くず,[ku zu],2
葛生,くずう,[ku zu u],3
葛岡,くずおか,[ku zu o ka],4
久寿川,くすがわ,[ku su ga wa],4
楠久,くすく,[ku su ku],3
樟葉,くずは,[ku zu ha],3
楠橋,くすばし,[ku su ba shi],4
久住,くずみ,[ku zu mi],3
薬水,くすりみず,[ku su ri mi zu],5
九頭竜湖,くずりゅうこ,[ku zu ryu u ko],5
久世,くせ,[ku se],2
久谷,くたに,[ku ta ni],3
久田野,くたの,[ku ta no],3
下松,くだまつ,[ku da ma tsu],4
九段下,くだんした,[ku da n shi ta],5
沓掛,くつかけ,[ku tsu ka ke],4
久津川,くつかわ,[ku tsu ka wa],4
倶知安,くっちゃん,[ku t cha n],4
久手,くて,[ku te],2
具同,ぐどう,[gu do u],3
九度山,くどやま,[ku do ya ma],4
久那土,くなど,[ku na do],3
国定,くにさだ,[ku ni sa da],4
柴島,くにじま,[ku ni ji ma],4
国立,くにたち,[ku ni ta chi],4
国英,くにふさ,[ku ni fu sa],4
国見,くにみ,[ku ni mi],3
国見,くにみ,[ku ni mi],3
国谷,くにや,[ku ni ya],3
国吉,くによし,[ku ni yo shi],4
くぬぎ山,くぬぎやま,[ku nu gi ya ma],5
久根別,くねべつ,[ku ne be tsu],4
玖波,くば,[ku ba],2
久原,くばら,[ku ba ra],3
くびき,くびき,[ku bi ki],3
頸城大野,くびきおおの,[ku bi ki o o no],6
窪川,くぼかわ,[ku bo ka wa],4
久保田,くぼた,[ku bo ta],3
久保田,くぼた,[ku bo ta],3
九品仏,くほんぶつ,[ku ho n bu tsu],5
熊ケ根,くまがね,[ku ma ga ne],4
熊谷,くまがや,[ku ma ga ya],4
熊川,くまがわ,[ku ma ga wa],4
熊崎,くまさき,[ku ma sa ki],4
熊取,くまとり,[ku ma to ri],4
熊西,くまにし,[ku ma ni shi],4
熊野市,くまのし,[ku ma no shi],4
隈之城,くまのじょう,[ku ma no jo u],5
熊野前,くまのまえ,[ku ma no ma e],5
熊本,くまもと,[ku ma mo to],4
熊本,くまもとえきまえ,[ku ma mo to e ki ma e],8
熊本高専前,くまもとこうせんまえ,[ku ma mo to ko u se n ma e],10
熊山,くまやま,[ku ma ya ma],4
久美浜,くみはま,[ku mi ha ma],4
求名,ぐみょう,[gu myo u],3
弘明寺,ぐみょうじ,[gu myo u ji],4
弘明寺,ぐみょうじ,[gu myo u ji],4
玖村,くむら,[ku mu ra],3
久米,くめ,[ku me],2
久米川,くめがわ,[ku me ga wa],4
久米田,くめだ,[ku me da],3
雲井,くもい,[ku mo i],3
公文明,くもんみょう,[ku mo n myo u],5
蔵内,くらうち,[ku ra u chi],4
倉賀野,くらがの,[ku ra ga no],4
苦楽園口,くらくえんぐち,[ku ra ku e n gu chi],7
倉敷,くらしき,[ku ra shi ki],4
倉敷市,くらしきし,[ku ra shi ki shi],5
鞍手,くらて,[ku ra te],3
倉永,くらなが,[ku ra na ga],4
倉橋,くらはし,[ku ra ha shi],4
鞍馬,くらま,[ku ra ma],3
蔵前,くらまえ,[ku ra ma e],4
鞍馬口,くらまぐち,[ku ra ma gu chi],5
倉見,くらみ,[ku ra mi],3
倉本,くらもと,[ku ra mo to],4
蔵本,くらもと,[ku ra mo to],4
倉吉,くらよし,[ku ra yo shi],4
栗丘,くりおか,[ku ri o ka],4
倶利伽羅,くりから,[ku ri ka ra],4
栗熊,くりくま,[ku ri ku ma],4
くりこま高原,くりこまこうげん,[ku ri ko ma ko u ge n],8
栗沢,くりさわ,[ku ri sa wa],4
栗野,くりの,[ku ri no],3
栗橋,くりはし,[ku ri ha shi],4
久里浜,くりはま,[ku ri ha ma],4
栗平,くりひら,[ku ri hi ra],4
厨川,くりやがわ,[ku ri ya ga wa],5
